Date,Wochentag,avg_index_miv,avg_index_miv_w,avg_index_velo,avg_index_velo_w,avg_index_fuss,avg_index_fuss_w,avg_index_oev,avg_index_oev_w,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,Lufttemperatur,Niederschlagsdauer,avg_7day_index_miv,avg_7day_index_velo,avg_7day_index_fuss,avg_7day_index_oev,avg_7day_index_retail,avg_7day_index_grocery,avg_7day_index_parks,avg_7day_index_transit,avg_7day_index_work,avg_7day_index_residential,avg_7day_temp,avg_7day_rain
2020-01-01,Mittwoch,0.542453870863972,0.55053800938286,0.311343555719631,0.296905366974618,0.615193755939782,0.586032212170016,0.343501337061204,0.343462697560778,,,,,,,-0.2,0,,,,,,,,,,,,
2020-01-02,Donnerstag,0.593851431370993,0.612216349633631,0.554686702153086,0.531986059744375,0.787867803958572,0.778220748165684,0.558622455929888,0.558595714716829,,,,,,,0.2,0,,,,,,,,,,,,
2020-01-03,Freitag,0.746722494378059,0.753851139064136,0.660704268138237,0.67508298843604,0.736402971863369,0.77049002960026,0.803532330727489,0.803618855323445,,,,,,,4.2,57.4,,,,,,,,,,,,
2020-01-04,Samstag,0.822058708494902,0.823310101082598,0.974926025606399,0.919407006133003,1.08663404216153,1.03192516666473,0.97176148834706,0.971829079877753,,,,,,,6.5,63.6,,,,,,,,,,,,
2020-01-05,Sonntag,0.935698268378812,0.931216454208249,1.08302025475604,1.08916240011754,1.03644395770827,1.03190077458009,0.963461167973452,0.963449416603335,,,,,,,3.6,0,,,,,,,,,,,,
2020-01-06,Montag,0.948961257084368,0.946839324260697,1.13705964449827,1.1411873796507,1.07906680963846,1.07898716399837,0.947357799104581,0.947373886610055,,,,,,,1.5,0,,,,,,,,,,,,
2020-01-07,Dienstag,0.933837699703836,0.934782850418968,1.17528809886917,1.17225619261764,1.1495540893498,1.11482019382887,0.981372961122126,0.981370548350997,,,,,,,4,0.1,0.793250604007306,0.832283913381989,0.913196612715432,0.795658505752257,,,,,,,2.82857142857143,17.3
2020-01-08,Mittwoch,1.00155810783286,1.00186144587329,1.2401602760366,1.23890238908576,1.15266694038707,1.13678144782178,1.09381990398695,1.09385007163613,,,,,,,3.9,0,0.857725380648795,0.966854916540723,0.991875074951398,0.902846872455936,,,,,,,3.41428571428571,17.3
2020-01-09,Donnerstag,1.01186906122566,1.0093598334899,1.21330340191802,1.21471023581972,1.07450216903233,1.07837251926057,1.05614135471981,1.05608087717533,,,,,,,6.3,0,0.914460164056834,1.06438694169434,1.03475389939352,0.973921000854495,,,,,,,4.28571428571429,17.3
2020-01-10,Freitag,1.00029079312525,0.996484243767288,1.13236112609478,1.12507532291984,0.982670634594969,1.01450905840725,0.967183406310732,0.967166265434496,,,,,,,8.9,2.4,0.949122036157284,1.12867156090631,1.06961376065167,0.997299725937816,,,,,,,4.95714285714286,9.44285714285714
2020-01-11,Samstag,1.00648150006726,1.00494259183464,1.06156330478392,1.09184950316831,1.04230957782752,1.03798737224208,1.07441948542098,1.07444205113169,,,,,,,6,13.8,0.975069534836147,1.15330620333993,1.07047979001986,1.01196515409123,,,,,,,4.88571428571429,2.32857142857143
2020-01-12,Sonntag,1.01138711546854,1.01251815942285,1.21855773315507,1.21927744833685,1.0952172418296,1.10718793040491,1.04400972427544,1.04395815637713,,,,,,,3.2,0,0.986684064152519,1.17189406737126,1.08123509799483,1.0234720907058,,,,,,,4.82857142857143,2.32857142857143
2020-01-13,Montag,1.01905633528544,1.01692259750658,1.30015879701426,1.27309640264733,1.2703248720336,1.22699118315446,1.04001635453825,1.04004191585675,,,,,,,2.8,0,0.996695960330502,1.19073821351364,1.10237852930285,1.03670902719633,,,,,,,5.01428571428571,2.32857142857143
2020-01-14,Dienstag,1.02082736986688,1.01991897756763,1.37640435494483,1.31520217452829,1.24032012620326,1.17631977744879,1.01643195191006,1.01646651682857,,,,,,,4.7,0,1.00885826420888,1.2111590680723,1.11116418410569,1.04171745445175,,,,,,,5.11428571428571,2.31428571428571
2020-01-15,Mittwoch,1.07313312042593,1.06810694279235,1.3074242440223,1.29963039747402,1.15894182640252,1.12792585409533,1.09541811289643,1.09542651569932,,,,,,,7.4,0,1.01832190662589,1.21983449784205,1.10989909928763,1.04194577001024,,,,,,,5.61428571428572,2.31428571428571
2020-01-16,Donnerstag,1.05321260479031,1.05077025790319,1.00277464657794,1.02493022964478,0.959557705905254,0.977217432696885,1.09570746599853,1.0957101443974,,,,,,,7.2,0,1.02423768154208,1.19272306838849,1.09544837263567,1.04759807162149,,,,,,,5.74285714285714,2.31428571428571
2020-01-17,Freitag,1.03272152794867,1.02981811181872,1.03970070372568,1.05580196042561,1.03977596129457,1.03581094293972,1.02600657830507,1.02608526830784,,,,,,,5.5,412.7,1.02899966269228,1.18282687374646,1.09849149899745,1.05600138190639,,,,,,,5.25714285714286,60.9285714285714
2020-01-18,Samstag,1.01896028230461,1.01880144087803,0.98801803456116,0.981778351707283,0.907315652860202,0.934859410443028,0.998714500044267,0.998624158424774,,,,,,,5.2,61.6,1.03097949826991,1.16710242353774,1.08375893302616,1.04518638399543,,,,,,,5.14285714285714,67.7571428571429
2020-01-19,Sonntag,1.0150408259874,1.01824541010082,1.15162630899019,1.14872711982585,1.09117387806942,1.08517201481532,1.0461726046107,1.04625150878448,,,,,,,2.2,18.3,1.03179767693819,1.15702380517903,1.08061380222765,1.04549536690047,,,,,,,5,70.3714285714286
2020-01-20,Montag,1.03775448554494,1.03703191496621,1.13144706837827,1.16068920061019,1.16900857395268,1.14431919359453,1.02900166078728,1.02905316422236,,,,,,,1.4,0,1.03467043657528,1.14096563345943,1.0688035180048,1.04392183922176,,,,,,,4.8,70.3714285714286
2020-01-21,Dienstag,1.02361634447987,1.02357220365013,1.08472008227206,1.11993050226942,0.994964714784068,1.04269028529806,1.02523173006774,1.02523110488353,,,,,,,0.2,0,1.03519232601564,1.11306968027959,1.0497135905547,1.04517895038714,,,,,,,4.15714285714286,70.3714285714286
2020-01-22,Mittwoch,1.08297620660686,1.08353385249189,0.991256513171421,1.02401428323184,0.886720399828777,0.969673437489166,1.111813824442,1.11183770261348,,,,,,,-1,0,1.03739617025843,1.07369594967357,1.0271061024681,1.04752119489366,,,,,,,2.95714285714286,70.3714285714286
2020-01-23,Donnerstag,1.06747813566935,1.06428990868126,1.01155300545966,1.02501248723054,0.991341408115141,1.03951799157279,1.08806387323592,1.08797358963338,,,,,,,-1.3,3.4,1.03932754894101,1.07370770075725,1.03600618230752,1.04642925307043,,,,,,,1.74285714285714,70.8571428571429
2020-01-24,Freitag,1.05103695310962,1.05181904222822,0.881509863294162,0.885502114872174,0.937285175240704,0.980841155792384,1.10377623106187,1.10436437058321,,,,,,,0.8,0,1.04247053899951,1.04937915139247,1.02815335557218,1.05753920346425,,,,,,,1.07142857142857,11.9
2020-01-25,Samstag,1.05830649607226,1.05648288423899,0.954202186126344,0.946222991400916,1.01927799681539,0.99898945376751,1.01280346897818,1.01293516628512,,,,,,,1.2,0,1.04785360233679,1.04429981420585,1.03731479033282,1.05955191331195,,,,,,,0.5,3.1
2020-01-26,Sonntag,1.02683248627721,1.03097888492184,1.09780207310668,1.11346974966881,1.10972674847312,1.11681375386685,1.0594474042916,1.05944834368993,,,,,,,2.9,138.1,1.04967267016836,1.03926304704056,1.04183503876875,1.06144831326637,,,,,,,0.6,20.2142857142857
2020-01-27,Montag,1.0340161553503,1.03517401856532,0.723445049951882,0.720977164699024,0.809216974974384,0.896611798437204,1.03924799189431,1.03924891316148,,,,,,,6.8,128.7,1.04940725639681,0.97644704191039,1.00644826803199,1.06291207485309,,,,,,,1.37142857142857,38.6
2020-01-28,Dienstag,1.03086202857777,1.02961498319791,0.752859896348904,0.779373824366282,0.862624050995027,0.949110134660355,1.01230102391865,1.0122911122187,,,,,,,5.7,377.3,1.05027051061792,0.927796087924227,0.99307967508375,1.0610648311175,,,,,,,2.15714285714286,92.5
2020-01-29,Mittwoch,1.09201312536608,1.0848310290663,1.03923627250163,1.01465890345297,1.06725313078736,1.07265518132842,1.12780126131095,1.1277638298159,,,,,,,4.5,402.5,1.05045582155712,0.926459605098674,1.00779135277507,1.06334875067021,,,,,,,2.94285714285714,150
2020-01-30,Donnerstag,1.09040577005321,1.08630578912961,1.13649613792088,1.11210423599341,1.09995623474794,1.09780769027344,1.09936941164226,1.09945496611828,,,,,,,6.5,314.7,1.05360094733545,0.938901283493369,1.01611845258945,1.0649638275854,,,,,,,4.05714285714286,194.471428571429
2020-01-31,Freitag,1.06170696831961,1.0596094571771,1.02714343686262,0.986071607142975,1.02324258172272,1.01973574468151,1.03305656124549,1.03300458181253,,,,,,,10.3,80.4,1.05471386375672,0.953268353817769,1.02167482243076,1.05486101761163,,,,,,,5.41428571428572,205.957142857143
2020-02-01,Samstag,1.05763176350291,1.05452272370175,0.552438878974278,0.610240000338119,0.727144325157315,0.763725018544598,0.964895436195665,0.965130310240998,,,,,,,10.3,106.9,1.05443384082283,0.905270783665941,0.98806561739891,1.04801701292842,,,,,,,6.71428571428571,221.228571428571
2020-02-02,Sonntag,1.00347685794911,1.00122118559048,0.62021182248594,0.630401279829356,0.835872274654865,0.845780796498781,1.0457224562379,1.04576869775135,,,,,,,11.8,388.2,1.05018274091835,0.836261002260304,0.949346623489187,1.0460563060636,,,,,,,7.98571428571429,256.957142857143
2020-02-03,Montag,1.0296878949334,1.02684987842243,0.843150696360409,0.843359860829527,0.826436460758734,0.836769068247007,1.0612889416102,1.06122641643026,,,,,,,13.6,493.4,1.0489935780408,0.853744244564662,0.940797662033444,1.04920501316587,,,,,,,8.95714285714286,309.057142857143
2020-02-04,Dienstag,1.01275474420899,1.01030843771823,1.11180689412942,1.10226316040283,1.10602873181,1.0492014557597,1.04132555680718,1.04133086319907,,,,,,,6.4,220,1.04623550011513,0.899871292569883,0.955096422190493,1.05335137500709,,,,,,,9.05714285714286,286.585714285714
2020-02-05,Mittwoch,1.08192910056316,1.07955283114437,1.13880447843049,1.13238805636468,1.12245289687363,1.11044765298612,1.11908629559496,1.11911359828972,,,,,,,4.1,0.6,1.04548147184057,0.916689742985843,0.960495346713021,1.05210637990481,,,,,,,9,229.171428571429
2020-02-06,Donnerstag,1.08283810347989,1.08088436866324,1.08632389563719,1.0739318511648,1.09977613470459,1.06126319077259,1.09546988553653,1.09546323307514,,,,,,,2.2,0,1.04470698320251,0.911236545153184,0.955274703927186,1.05154930474685,,,,,,,8.38571428571429,184.214285714286
2020-02-07,Freitag,1.04510955127077,1.04603006185161,0.943949240896386,0.9620436613679,1.06816176523515,1.07898179701679,1.06933464175396,1.0693484507261,,,,,,,2.4,0,1.04276706958459,0.907803981471031,0.96373842568937,1.05673188767663,,,,,,,7.25714285714286,172.728571428571
2020-02-08,Samstag,1.02216207686026,1.0264151272795,1.00095990134955,0.988558972679324,1.10876048765734,1.10742429449595,1.00664091038358,1.0067438791966,,,,,,,3.6,0,1.03875169866712,0.961849548948346,1.01283832225385,1.06269552684633,,,,,,,6.3,157.457142857143
2020-02-09,Sonntag,1.00213630913261,1.00762105378968,0.525264512959528,0.548534862018398,0.662718173398414,0.752531200735094,0.877185148137879,0.877146944432026,,,,,,,7.7,0.1,1.03966596555272,0.950154346403923,0.999516951430464,1.03861876854633,,,,,,,5.71428571428571,102.014285714286
2020-02-10,Montag,0.934370115023956,0.93959516601196,0.632684647293841,0.644798429369663,0.746815704194238,0.797574544491214,0.891781016300321,0.891788173875282,,,,,,,11.2,199.7,1.02720100663694,0.921788427623943,0.993917733751065,1.01440335064492,,,,,,,5.37142857142857,60.0571428571429
2020-02-11,Dienstag,0.963488986966212,0.968438926087579,0.820314686545855,0.82772937382851,0.981286787931795,0.9783257508157,0.891825790458571,0.891843854914094,,,,,,,6.3,367.7,1.02121964783256,0.882569315256182,0.98379263304478,0.993046241166543,,,,,,,5.35714285714286,81.1571428571429
2020-02-12,Mittwoch,1.02439222227978,1.03169289126145,,,,,0.980666452416156,0.980507785657503,,,,,,,4.9,143.8,1.01438251356357,,,0.973271977855285,,,,,,,5.47142857142857,101.614285714286
2020-02-13,Donnerstag,1.01260016787578,1.01599990685954,0.791369301385604,0.797563781967691,0.872862052663729,0.907757851976617,0.9575351336016,0.957563259595248,,,,,,,5,182.1,1.00511330473447,,,0.953567013293152,,,,,,,5.87142857142857,127.628571428571
